@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 numeric

@data
1277,'2023/11/20 18:11:25:290',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1278,'2023/11/20 18:11:25:306',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1279,'2023/11/20 18:11:25:322',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1280,'2023/11/20 18:11:25:339',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1281,'2023/11/20 18:11:25:357',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1282,'2023/11/20 18:11:25:372',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1283,'2023/11/20 18:11:25:390',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1284,'2023/11/20 18:11:25:407',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1285,'2023/11/20 18:11:25:422',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1286,'2023/11/20 18:11:25:440',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1287,'2023/11/20 18:11:25:457',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1288,'2023/11/20 18:11:25:473',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1289,'2023/11/20 18:11:25:489',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1290,'2023/11/20 18:11:25:507',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1291,'2023/11/20 18:11:25:523',27,13.815462,2.00823,-2.825099,-2.801968,-5.250882,-5.343179,-20.505013,-6.966169,0.75
1292,'2023/11/20 18:11:33:256',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1293,'2023/11/20 18:11:33:275',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1294,'2023/11/20 18:11:33:291',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1295,'2023/11/20 18:11:33:307',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1296,'2023/11/20 18:11:33:323',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1297,'2023/11/20 18:11:33:339',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1298,'2023/11/20 18:11:33:356',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1299,'2023/11/20 18:11:33:373',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1300,'2023/11/20 18:11:33:390',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1301,'2023/11/20 18:11:33:405',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1302,'2023/11/20 18:11:33:422',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1303,'2023/11/20 18:11:33:439',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1304,'2023/11/20 18:11:33:455',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1305,'2023/11/20 18:11:33:474',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1306,'2023/11/20 18:11:33:490',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1307,'2023/11/20 18:11:33:506',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1308,'2023/11/20 18:11:33:525',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1309,'2023/11/20 18:11:33:539',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1310,'2023/11/20 18:11:33:557',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1311,'2023/11/20 18:11:33:573',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1312,'2023/11/20 18:11:33:591',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1313,'2023/11/20 18:11:33:607',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1314,'2023/11/20 18:11:33:623',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1315,'2023/11/20 18:11:33:640',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1316,'2023/11/20 18:11:33:657',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1317,'2023/11/20 18:11:33:673',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1318,'2023/11/20 18:11:33:690',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1319,'2023/11/20 18:11:33:706',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1320,'2023/11/20 18:11:33:723',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1321,'2023/11/20 18:11:33:740',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1322,'2023/11/20 18:11:33:757',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1323,'2023/11/20 18:11:33:773',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1324,'2023/11/20 18:11:33:790',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1325,'2023/11/20 18:11:33:809',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1326,'2023/11/20 18:11:33:823',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1327,'2023/11/20 18:11:33:840',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1328,'2023/11/20 18:11:33:856',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1329,'2023/11/20 18:11:33:873',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1330,'2023/11/20 18:11:33:891',28,14.288664,2.001077,-3.01267,-3.015955,-4.916395,-4.948184,-21.017437,-6.796648,0.8
1331,'2023/11/20 18:11:44:190',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1332,'2023/11/20 18:11:44:206',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1333,'2023/11/20 18:11:44:222',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1334,'2023/11/20 18:11:44:239',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1335,'2023/11/20 18:11:44:255',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1336,'2023/11/20 18:11:44:273',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1337,'2023/11/20 18:11:44:288',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1338,'2023/11/20 18:11:44:305',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1339,'2023/11/20 18:11:44:323',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1340,'2023/11/20 18:11:44:338',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1341,'2023/11/20 18:11:44:356',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1342,'2023/11/20 18:11:44:373',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1343,'2023/11/20 18:11:44:388',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1344,'2023/11/20 18:11:44:406',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1345,'2023/11/20 18:11:44:423',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1346,'2023/11/20 18:11:44:439',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1347,'2023/11/20 18:11:44:457',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1348,'2023/11/20 18:11:44:473',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1349,'2023/11/20 18:11:44:489',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1350,'2023/11/20 18:11:44:506',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1351,'2023/11/20 18:11:44:523',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1352,'2023/11/20 18:11:44:539',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1353,'2023/11/20 18:11:44:556',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1354,'2023/11/20 18:11:44:572',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1355,'2023/11/20 18:11:44:589',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1356,'2023/11/20 18:11:44:606',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1357,'2023/11/20 18:11:44:622',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1358,'2023/11/20 18:11:44:639',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1359,'2023/11/20 18:11:44:657',29,13.095637,1.066217,-2.28543,-2.32457,-7.460948,-7.47814,-19.480663,-7.225383,0.6
1360,'2023/11/20 18:11:48:705',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1361,'2023/11/20 18:11:48:723',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1362,'2023/11/20 18:11:48:739',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1363,'2023/11/20 18:11:48:756',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1364,'2023/11/20 18:11:48:772',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1365,'2023/11/20 18:11:48:789',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1366,'2023/11/20 18:11:48:806',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1367,'2023/11/20 18:11:48:823',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1368,'2023/11/20 18:11:48:840',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1369,'2023/11/20 18:11:48:856',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1370,'2023/11/20 18:11:48:873',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1371,'2023/11/20 18:11:48:888',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1372,'2023/11/20 18:11:48:905',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1373,'2023/11/20 18:11:48:923',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1374,'2023/11/20 18:11:48:939',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1375,'2023/11/20 18:11:48:956',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1376,'2023/11/20 18:11:48:973',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1377,'2023/11/20 18:11:48:989',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1378,'2023/11/20 18:11:49:006',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1379,'2023/11/20 18:11:49:022',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1380,'2023/11/20 18:11:49:040',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1381,'2023/11/20 18:11:49:055',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1382,'2023/11/20 18:11:49:072',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1383,'2023/11/20 18:11:49:089',30,12.772087,3.484225,-3.343437,-3.269719,-7.566369,-7.714128,-21.528761,-6.310569,0.8
1384,'2023/11/20 18:11:58:923',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1385,'2023/11/20 18:11:58:939',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1386,'2023/11/20 18:11:58:955',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1387,'2023/11/20 18:11:58:972',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1388,'2023/11/20 18:11:58:988',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1389,'2023/11/20 18:11:59:005',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1390,'2023/11/20 18:11:59:023',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1391,'2023/11/20 18:11:59:039',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1392,'2023/11/20 18:11:59:055',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1393,'2023/11/20 18:11:59:072',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1394,'2023/11/20 18:11:59:089',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1395,'2023/11/20 18:11:59:105',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1396,'2023/11/20 18:11:59:121',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1397,'2023/11/20 18:11:59:138',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1398,'2023/11/20 18:11:59:155',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1399,'2023/11/20 18:11:59:172',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1400,'2023/11/20 18:11:59:188',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1401,'2023/11/20 18:11:59:205',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1402,'2023/11/20 18:11:59:223',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1403,'2023/11/20 18:11:59:238',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1404,'2023/11/20 18:11:59:256',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1405,'2023/11/20 18:11:59:273',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1406,'2023/11/20 18:11:59:289',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1407,'2023/11/20 18:11:59:307',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1408,'2023/11/20 18:11:59:323',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1409,'2023/11/20 18:11:59:338',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1410,'2023/11/20 18:11:59:356',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1411,'2023/11/20 18:11:59:372',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1412,'2023/11/20 18:11:59:389',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1413,'2023/11/20 18:11:59:406',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1414,'2023/11/20 18:11:59:422',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1415,'2023/11/20 18:11:59:439',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1416,'2023/11/20 18:11:59:455',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1417,'2023/11/20 18:11:59:471',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1418,'2023/11/20 18:11:59:490',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1419,'2023/11/20 18:11:59:506',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1420,'2023/11/20 18:11:59:522',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1421,'2023/11/20 18:11:59:539',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1422,'2023/11/20 18:11:59:557',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1423,'2023/11/20 18:11:59:572',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1424,'2023/11/20 18:11:59:589',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1425,'2023/11/20 18:11:59:607',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1426,'2023/11/20 18:11:59:623',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1427,'2023/11/20 18:11:59:640',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1428,'2023/11/20 18:11:59:656',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1429,'2023/11/20 18:11:59:672',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1430,'2023/11/20 18:11:59:688',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1431,'2023/11/20 18:11:59:706',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1432,'2023/11/20 18:11:59:722',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1433,'2023/11/20 18:11:59:739',31,13.679795,3.223203,-3.150642,-3.104774,-4.231269,-4.275083,-21.722281,-7.191936,0.9
1434,'2023/11/20 18:12:37:221',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1435,'2023/11/20 18:12:37:237',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1436,'2023/11/20 18:12:37:256',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1437,'2023/11/20 18:12:37:272',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1438,'2023/11/20 18:12:37:288',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1439,'2023/11/20 18:12:37:304',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1440,'2023/11/20 18:12:37:322',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1441,'2023/11/20 18:12:37:338',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1442,'2023/11/20 18:12:37:354',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1443,'2023/11/20 18:12:37:373',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1444,'2023/11/20 18:12:37:388',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1445,'2023/11/20 18:12:37:405',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1446,'2023/11/20 18:12:37:421',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1447,'2023/11/20 18:12:37:439',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1448,'2023/11/20 18:12:37:454',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1449,'2023/11/20 18:12:37:472',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1450,'2023/11/20 18:12:37:487',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1451,'2023/11/20 18:12:37:504',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1452,'2023/11/20 18:12:37:522',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1453,'2023/11/20 18:12:37:538',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1454,'2023/11/20 18:12:37:554',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1455,'2023/11/20 18:12:37:571',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1456,'2023/11/20 18:12:37:588',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1457,'2023/11/20 18:12:37:606',32,14.021548,1.754516,-2.674894,-2.590284,-5.245603,-5.221811,-23.07196,-6.480115,0.6
1458,'2023/11/20 18:12:41:721',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1459,'2023/11/20 18:12:41:738',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1460,'2023/11/20 18:12:41:754',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1461,'2023/11/20 18:12:41:771',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1462,'2023/11/20 18:12:41:789',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1463,'2023/11/20 18:12:41:805',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1464,'2023/11/20 18:12:41:821',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1465,'2023/11/20 18:12:41:838',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1466,'2023/11/20 18:12:41:854',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1467,'2023/11/20 18:12:41:871',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1468,'2023/11/20 18:12:41:888',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1469,'2023/11/20 18:12:41:904',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1470,'2023/11/20 18:12:41:921',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
